name,operation,key size(B),value size(B),thread,insert size,time(ns),vmrss(KB),file size(B)
Persy,get,1024,4096,8,15744,49008092687,6402384,199277
Persy,set,1024,4096,8,16021,50008252993,6402896,199277
Persy,get,1024,4096,8,16052,50008252993,6402896,199277
Persy,set,1024,4096,8,16328,51008429540,6402896,197229
Persy,get,1024,4096,8,16350,51008429540,6402896,197229
Persy,set,1024,4096,8,16594,52008583874,6402896,228461
Persy,get,1024,4096,8,16599,52008583874,6402896,228461
Persy,set,1024,4096,8,16926,53008765430,6403408,259181
Persy,get,1024,4096,8,16945,53008765430,6403408,259181
Persy,set,1024,4096,8,17294,54008956795,6403408,259181
Persy,get,1024,4096,8,17290,54008956795,6403408,259181
Persy,set,1024,4096,8,17654,55009111670,6403408,259181
Persy,get,1024,4096,8,17663,55009111670,6403408,259181
Persy,set,1024,4096,8,18014,56009269131,6403408,258157
Persy,get,1024,4096,8,18008,56009269131,6403408,258157
Persy,set,1024,4096,8,18403,57009424207,6403408,257645
Persy,get,1024,4096,8,18413,57009424207,6403408,257645
Persy,set,1024,4096,8,18793,58009569464,6403408,258157
Persy,get,1024,4096,8,18768,58009569464,6403408,258157
Persy,set,1024,4096,8,19165,59009760488,6403408,260205
Persy,get,1024,4096,8,19171,59009760488,6403408,260205
Persy,set,1024,4096,8,19533,60009922878,6403408,260205
Persy,get,1024,4096,8,19549,60009922878,6403408,260205
Persy,set,1024,4096,8,19910,61010077382,6403408,260205
Persy,get,1024,4096,8,19927,61010077382,6403408,260205
Persy,set,1024,4096,8,20283,62010233541,6403408,260205
Persy,get,1024,4096,8,20292,62010233541,6403408,260205
Persy,set,1024,4096,8,20652,63010406881,6403408,259693
Persy,get,1024,4096,8,20686,63010406881,6403408,259693
Persy,set,1024,4096,8,21007,64010563580,6403408,261229
Persy,get,1024,4096,8,21127,64010563580,6403408,261229
Persy,set,1024,4096,8,21401,65010724086,6403408,261229
Persy,get,1024,4096,8,21561,65010724086,6403408,261229
Persy,set,1024,4096,8,21789,66010902246,6403408,261229
Persy,get,1024,4096,8,21962,66010902246,6403408,261229
Persy,set,1024,4096,8,22176,67011056360,6403408,260205
Persy,get,1024,4096,8,22345,67011056360,6403408,260205
Persy,set,1024,4096,8,22540,68011208310,6403408,260205
Persy,get,1024,4096,8,22715,68011208310,6403408,260205
Persy,set,1024,4096,8,22921,69011352896,6403408,260205
Persy,get,1024,4096,8,23080,69011352896,6403408,260205
Persy,set,1024,4096,8,23291,70011498054,6403408,259693
Persy,get,1024,4096,8,23455,70011498054,6403408,259693
Persy,set,1024,4096,8,23659,71011640365,6403408,259693
Persy,get,1024,4096,8,23818,71011640365,6403408,259693
Persy,set,1024,4096,8,24021,72011811041,6403408,260205
Persy,get,1024,4096,8,24173,72011811041,6403408,260205
Persy,set,1024,4096,8,24367,73011963963,6403408,261229
Persy,get,1024,4096,8,24520,73011963963,6403408,261229
Persy,set,1024,4096,8,24744,74012131442,6403408,259693
Persy,get,1024,4096,8,24891,74012131442,6403408,259693
Persy,set,1024,4096,8,25118,75012299242,6403408,258669
Persy,get,1024,4096,8,25262,75012299242,6403408,258669
Persy,set,1024,4096,8,25464,76012472292,6403408,258157
Persy,get,1024,4096,8,25595,76012472292,6403408,258157
Persy,set,1024,4096,8,25785,77012622869,6403408,255085
Persy,get,1024,4096,8,25956,77012622869,6403408,255085
Persy,set,1024,4096,8,26051,78012803403,6403408,291437
Persy,get,1024,4096,8,26198,78012803403,6403408,291437
Persy,set,1024,4096,8,26269,79012959121,6403408,369261
Persy,get,1024,4096,8,26434,79012959121,6403408,369261
Persy,set,1024,4096,8,26522,80013166736,6403408,384621
Persy,get,1024,4096,8,26675,80013166736,6403408,384621
Persy,set,1024,4096,8,26745,81013322423,6402748,385645
Persy,get,1024,4096,8,26903,81013322423,6402748,385645
Persy,set,1024,4096,8,26945,82013514309,6402748,384621
Persy,get,1024,4096,8,27088,82013514309,6402748,384621
Persy,set,1024,4096,8,27173,83013641652,6402748,383597
Persy,get,1024,4096,8,27320,83013641652,6402748,383597
Persy,set,1024,4096,8,27465,84013793291,6404796,382573
Persy,get,1024,4096,8,27597,84013793291,6404796,382573
Persy,set,1024,4096,8,27753,85013978254,6405820,383597
Persy,get,1024,4096,8,27893,85013978254,6405820,383597
Persy,set,1024,4096,8,28035,86014127709,6405820,382573
Persy,get,1024,4096,8,28177,86014127709,6405820,382573
Persy,set,1024,4096,8,28317,87014276383,6405820,384621
Persy,get,1024,4096,8,28467,87014276383,6405820,384621
Persy,set,1024,4096,8,28595,88014444203,6405820,386669
Persy,get,1024,4096,8,28701,88014444203,6405820,386669
Persy,set,1024,4096,8,28875,89014590683,6405820,387693
Persy,get,1024,4096,8,28994,89014590683,6405820,387693
Persy,set,1024,4096,8,29158,90014748504,6398036,385645
Persy,get,1024,4096,8,29253,90014748504,6398036,385645
Persy,set,1024,4096,8,29435,91014894573,6402120,384621
Persy,get,1024,4096,8,29517,91014894573,6402120,384621
Persy,set,1024,4096,8,29720,92015037286,6403400,384621
Persy,get,1024,4096,8,29788,92015037286,6403400,384621
Persy,set,1024,4096,8,30001,93015198403,6399996,385645
Persy,get,1024,4096,8,30069,93015198403,6399996,385645
Persy,set,1024,4096,8,30270,94015372044,6405116,386669
Persy,get,1024,4096,8,30370,94015372044,6405116,386669
Persy,set,1024,4096,8,30544,95015518935,6398120,389741
Persy,get,1024,4096,8,30660,95015518935,6398120,389741
Persy,set,1024,4096,8,30831,96015648081,6402216,388717
Persy,get,1024,4096,8,30927,96015648081,6402216,388717
Persy,set,1024,4096,8,31116,97015801063,6403752,389741
Persy,get,1024,4096,8,31226,97015801063,6403752,389741
Persy,set,1024,4096,8,31394,98015951030,6403752,388717
Persy,get,1024,4096,8,31480,98015951030,6403752,388717
Persy,set,1024,4096,8,31676,99016107228,6403752,388717
Persy,get,1024,4096,8,31724,99016107228,6403752,388717
Persy,set,1024,4096,8,31947,100016303301,6403752,386669
Persy,get,1024,4096,8,31977,100016303301,6403752,386669
Persy,set,1024,4096,8,32225,101016466022,6404904,384621
Persy,get,1024,4096,8,32280,101016466022,6404904,384621
Persy,set,1024,4096,8,32514,102016615607,6404904,385645
Persy,get,1024,4096,8,32530,102016615607,6404904,385645
Persy,set,1024,4096,8,32806,103016808274,6404904,384877
Persy,get,1024,4096,8,32817,103016808274,6404904,384877
Persy,set,1024,4096,8,33013,104016961056,6406184,467314
Persy,get,1024,4096,8,33042,104016961056,6406184,467314
Persy,set,1024,4096,8,33316,105017126141,6406184,520690
Persy,get,1024,4096,8,33347,105017126141,6406184,520690
Persy,set,1024,4096,8,33673,106017285635,6406184,522738
Persy,get,1024,4096,8,33711,106017285635,6406184,522738
Persy,set,1024,4096,8,34041,107017435211,6406184,521202
Persy,get,1024,4096,8,34053,107017435211,6406184,521202
Persy,set,1024,4096,8,34399,108017586499,6406184,520690
Persy,get,1024,4096,8,34417,108017586499,6406184,520690
Persy,set,1024,4096,8,34783,109017753327,6406184,520690
Persy,get,1024,4096,8,34833,109017753327,6406184,520690
Persy,set,1024,4096,8,35174,110017910828,6406184,520690
Persy,get,1024,4096,8,35190,110017910828,6406184,520690
Persy,set,1024,4096,8,35549,111018060283,6406184,524786
Persy,get,1024,4096,8,35524,111018060283,6406184,524786
Persy,set,1024,4096,8,35915,112018211943,6406184,524786
Persy,get,1024,4096,8,35889,112018211943,6406184,524786
Persy,set,1024,4096,8,36283,113018356138,6406184,524786
Persy,get,1024,4096,8,36263,113018356138,6406184,524786
Persy,set,1024,4096,8,36662,114018516314,6406184,524786
Persy,get,1024,4096,8,36622,114018516314,6406184,524786
Persy,set,1024,4096,8,37028,115018640692,6406184,524786
Persy,get,1024,4096,8,37004,115018640692,6406184,524786
Persy,set,1024,4096,8,37393,116018787111,6406184,527858
Persy,get,1024,4096,8,37432,116018787111,6406184,527858
Persy,set,1024,4096,8,37765,117018936627,6406184,527858
Persy,get,1024,4096,8,37792,117018936627,6406184,527858
Persy,set,1024,4096,8,38167,118019113496,6406184,527858
Persy,get,1024,4096,8,38268,118019113496,6406184,527858
Persy,set,1024,4096,8,38556,119019281676,6406184,527858
Persy,get,1024,4096,8,38651,119019281676,6406184,527858
Persy,set,1024,4096,8,38929,120019430300,6406184,526834
Persy,get,1024,4096,8,38984,120019430300,6406184,526834
Persy,set,1024,4096,8,39290,121019592018,6406184,526834
Persy,get,1024,4096,8,39360,121019592018,6406184,526834
Persy,set,1024,4096,8,39668,122019740231,6406184,526834
Persy,get,1024,4096,8,39738,122019740231,6406184,526834
Persy,set,1024,4096,8,40040,123019885469,6406184,526834
Persy,get,1024,4096,8,40146,123019885469,6406184,526834
Persy,set,1024,4096,8,40407,124020031878,6406184,526834
Persy,get,1024,4096,8,40463,124020031878,6406184,526834
Persy,set,1024,4096,8,40756,125020179310,6406184,526834
Persy,get,1024,4096,8,40800,125020179310,6406184,526834
Persy,set,1024,4096,8,41132,126020319708,6406184,526834
Persy,get,1024,4096,8,41145,126020319708,6406184,526834
Persy,set,1024,4096,8,41510,127020464775,6406184,525810
Persy,get,1024,4096,8,41545,127020464775,6406184,525810
Persy,set,1024,4096,8,41878,128020619891,6406184,525298
Persy,get,1024,4096,8,41932,128020619891,6406184,525298
Persy,set,1024,4096,8,42217,129020782632,6406184,525298
Persy,get,1024,4096,8,42308,129020782632,6406184,525298
Persy,set,1024,4096,8,42531,130020928520,6406184,525298
Persy,get,1024,4096,8,42557,130020928520,6406184,525298
Persy,set,1024,4096,8,42805,131021074669,6406184,525298
Persy,get,1024,4096,8,42856,131021074669,6406184,525298
Persy,set,1024,4096,8,43065,132021225487,6406696,528370
Persy,get,1024,4096,8,43141,132021225487,6406696,528370
Persy,set,1024,4096,8,43309,133021368390,6406696,528370
Persy,get,1024,4096,8,43414,133021368390,6406696,528370
Persy,set,1024,4096,8,43503,134021534958,6406696,528370
Persy,get,1024,4096,8,43619,134021534958,6406696,528370
Persy,set,1024,4096,8,43696,135021649046,6406696,528370
Persy,get,1024,4096,8,43836,135021649046,6406696,528370
Persy,set,1024,4096,8,43984,136021799614,6406696,527346
Persy,get,1024,4096,8,44138,136021799614,6406696,527346
Persy,set,1024,4096,8,44257,137021946224,6406696,526322
Persy,get,1024,4096,8,44397,137021946224,6406696,526322
Persy,set,1024,4096,8,44543,138022096070,6406696,526322
Persy,get,1024,4096,8,44665,138022096070,6406696,526322
Persy,set,1024,4096,8,44818,139022268699,6406696,526322
Persy,get,1024,4096,8,44904,139022268699,6406696,526322
Persy,set,1024,4096,8,45095,140022416441,6406696,528370
Persy,get,1024,4096,8,45187,140022416441,6406696,528370
Persy,set,1024,4096,8,45372,141022562510,6406696,530418
Persy,get,1024,4096,8,45422,141022562510,6406696,530418
Persy,set,1024,4096,8,45661,142022714019,6401248,528370
Persy,get,1024,4096,8,45676,142022714019,6401248,528370
Persy,set,1024,4096,8,45942,143022861992,6406368,528370
Persy,get,1024,4096,8,45951,143022861992,6406368,528370
Persy,set,1024,4096,8,46211,144023013491,6406368,534514
Persy,get,1024,4096,8,46203,144023013491,6406368,534514
Persy,set,1024,4096,8,46489,145023214163,6406880,528370
Persy,get,1024,4096,8,46466,145023214163,6406880,528370
Persy,set,1024,4096,8,46768,146023378226,6406880,529394
Persy,get,1024,4096,8,46755,146023378226,6406880,529394
Persy,set,1024,4096,8,47037,147023560153,6406880,532466
Persy,get,1024,4096,8,47014,147023560153,6406880,532466
Persy,set,1024,4096,8,47324,148023730277,6406880,532466
Persy,get,1024,4096,8,47352,148023730277,6406880,532466
Persy,set,1024,4096,8,47607,149023940177,6406880,532466
Persy,get,1024,4096,8,47623,149023940177,6406880,532466
Persy,set,1024,4096,8,47890,150024104360,6403596,532466
Persy,get,1024,4096,8,47877,150024104360,6403596,532466
Persy,set,1024,4096,8,48170,151024285335,6401028,531442
Persy,get,1024,4096,8,48171,151024285335,6401028,531442
Persy,set,1024,4096,8,48454,152024437545,6402564,531442
Persy,get,1024,4096,8,48454,152024437545,6402564,531442
Persy,set,1024,4096,8,48731,153024599705,6403588,528370
Persy,get,1024,4096,8,48706,153024599705,6403588,528370
Persy,set,1024,4096,8,49006,154024757947,6404004,528370
Persy,get,1024,4096,8,48933,154024757947,6404004,528370
Persy,set,1024,4096,8,49293,155024919355,6406564,526327
Persy,get,1024,4096,8,49251,155024919355,6406564,526327
Persy,set,1024,4096,8,49563,156025078869,6404544,529779
Persy,get,1024,4096,8,49534,156025078869,6404544,529779
Persy,set,1024,4096,8,49782,157025293968,6405568,630778
Persy,get,1024,4096,8,49760,157025293968,6405568,630778
Persy,set,1024,4096,8,50121,158025453493,6405568,653308
Persy,get,1024,4096,8,50071,158025453493,6405568,653308
Persy,set,1024,4096,8,50484,159025608018,6405568,653308
Persy,get,1024,4096,8,50444,159025608018,6405568,653308
Persy,set,1024,4096,8,50851,160025761671,6405568,653308
Persy,get,1024,4096,8,50758,160025761671,6405568,653308
Persy,set,1024,4096,8,51211,161025932847,6405568,653308
Persy,get,1024,4096,8,51109,161025932847,6405568,653308
Persy,set,1024,4096,8,51599,162026092051,6405568,653308
Persy,get,1024,4096,8,51541,162026092051,6405568,653308
Persy,set,1024,4096,8,51987,163026260412,6405568,655356
Persy,get,1024,4096,8,51924,163026260412,6405568,655356
Persy,set,1024,4096,8,52360,164026397644,6405568,657404
Persy,get,1024,4096,8,52375,164026397644,6405568,657404
Persy,set,1024,4096,8,52725,165026567478,6405568,657404
Persy,get,1024,4096,8,52693,165026567478,6405568,657404
Persy,set,1024,4096,8,53095,166026708157,6405568,657404
Persy,get,1024,4096,8,53113,166026708157,6405568,657404
Persy,set,1024,4096,8,53470,167026861780,6405568,656892
Persy,get,1024,4096,8,53504,167026861780,6405568,656892
Persy,set,1024,4096,8,53837,168027022006,6405568,657916
Persy,get,1024,4096,8,53895,168027022006,6405568,657916
Persy,set,1024,4096,8,54201,169027170690,6405568,660476
Persy,get,1024,4096,8,54306,169027170690,6405568,660476
Persy,set,1024,4096,8,54576,170027336025,6405568,660476
Persy,get,1024,4096,8,54704,170027336025,6405568,660476
Persy,set,1024,4096,8,54978,171027488917,6405568,660476
Persy,get,1024,4096,8,55086,171027488917,6405568,660476
Persy,set,1024,4096,8,55370,172027633413,6405568,660476
Persy,get,1024,4096,8,55473,172027633413,6405568,660476
Persy,set,1024,4096,8,55748,173027793819,6405568,660476
Persy,get,1024,4096,8,55862,173027793819,6405568,660476
Persy,set,1024,4096,8,56114,174027974513,6405568,660476
Persy,get,1024,4096,8,56212,174027974513,6405568,660476
Persy,set,1024,4096,8,56491,175028128457,6405568,660476
Persy,get,1024,4096,8,56572,175028128457,6405568,660476
Persy,set,1024,4096,8,56860,176028299393,6405568,660476
Persy,get,1024,4096,8,56945,176028299393,6405568,660476
Persy,set,1024,4096,8,57232,177028472914,6405568,660476
Persy,get,1024,4096,8,57276,177028472914,6405568,660476
Persy,set,1024,4096,8,57592,178028625575,6405568,660476
Persy,get,1024,4096,8,57636,178028625575,6405568,660476
Persy,set,1024,4096,8,57976,179028804827,6405568,660476
Persy,get,1024,4096,8,58032,179028804827,6405568,660476
Persy,set,1024,4096,8,58358,180028965383,6405568,660476
Persy,get,1024,4096,8,58398,180028965383,6405568,660476
Persy,set,1024,4096,8,58724,181029141319,6405568,660476
Persy,get,1024,4096,8,58753,181029141319,6405568,660476
Persy,set,1024,4096,8,59049,182029308407,6405568,660476
Persy,get,1024,4096,8,59041,182029308407,6405568,660476
Persy,set,1024,4096,8,59332,183029466198,6405568,660476
Persy,get,1024,4096,8,59275,183029466198,6405568,660476
Persy,set,1024,4096,8,59596,184029618088,6405568,660476
Persy,get,1024,4096,8,59541,184029618088,6405568,660476
Persy,set,1024,4096,8,59836,185029814071,6405568,662524
Persy,get,1024,4096,8,59767,185029814071,6405568,662524
Persy,set,1024,4096,8,60068,186029962124,6405568,662524
Persy,get,1024,4096,8,60007,186029962124,6405568,662524
Persy,set,1024,4096,8,60262,187030113854,6405568,662524
Persy,get,1024,4096,8,60221,187030113854,6405568,662524
Persy,set,1024,4096,8,60490,188030298135,6403256,661500
Persy,get,1024,4096,8,60444,188030298135,6403256,661500
Persy,set,1024,4096,8,60779,189030456918,6403768,660476
Persy,get,1024,4096,8,60749,189030456918,6403768,660476
Persy,set,1024,4096,8,61063,190030654524,6401076,660476
Persy,get,1024,4096,8,61016,190030654524,6401076,660476
Persy,set,1024,4096,8,61332,191030889141,6400920,660476
Persy,get,1024,4096,8,61266,191030889141,6400920,660476
Persy,set,1024,4096,8,61611,192031048264,6402656,662524
Persy,get,1024,4096,8,61528,192031048264,6402656,662524
Persy,set,1024,4096,8,61878,193031199763,6403168,664572
Persy,get,1024,4096,8,61763,193031199763,6403168,664572
Persy,set,1024,4096,8,62160,194031370108,6405216,662524
Persy,get,1024,4096,8,62040,194031370108,6405216,662524
Persy,set,1024,4096,8,62439,195031539261,6405216,662524
Persy,get,1024,4096,8,62298,195031539261,6405216,662524
Persy,set,1024,4096,8,62713,196031641627,6405216,662524
Persy,get,1024,4096,8,62561,196031641627,6405216,662524
Persy,set,1024,4096,8,62988,197031788277,6405216,662524
Persy,get,1024,4096,8,62830,197031788277,6405216,662524
Persy,set,1024,4096,8,63257,198031977117,6405216,662524
Persy,get,1024,4096,8,63080,198031977117,6405216,662524
Persy,set,1024,4096,8,63532,199032150908,6405216,663548
Persy,get,1024,4096,8,63343,199032150908,6405216,663548
Persy,set,1024,4096,8,63796,200032304081,6405216,666620
Persy,get,1024,4096,8,63621,200032304081,6405216,666620
Persy,set,1024,4096,8,64084,201032473654,6405216,666620
Persy,get,1024,4096,8,63936,201032473654,6405216,666620
Persy,set,1024,4096,8,64361,202032621877,6405216,666620
Persy,get,1024,4096,8,64213,202032621877,6405216,666620
Persy,set,1024,4096,8,64634,203032792102,6405216,666620
Persy,get,1024,4096,8,64461,203032792102,6405216,666620
Persy,set,1024,4096,8,64912,204032995108,6405216,665596
Persy,get,1024,4096,8,64751,204032995108,6405216,665596
Persy,set,1024,4096,8,65195,205033146878,6405216,663548
Persy,get,1024,4096,8,65025,205033146878,6405216,663548
Persy,set,1024,4096,8,65469,206033339795,6405216,662524
Persy,get,1024,4096,8,65282,206033339795,6405216,662524
Persy,set,1024,4096,8,65768,207033499290,6402640,662524
Persy,get,1024,4096,8,65613,207033499290,6402640,662524
Persy,set,1024,4096,32,331,1000845660,6369360,7668
Persy,get,1024,4096,32,310,1000845660,6369360,7668
Persy,set,1024,4096,32,651,2000992942,6377040,11261
Persy,get,1024,4096,32,598,2000992942,6377040,11261
Persy,set,1024,4096,32,946,3001133771,6377040,12802
Persy,get,1024,4096,32,901,3001133771,6377040,12802
Persy,set,1024,4096,32,1262,4001278397,6380368,16898
Persy,get,1024,4096,32,1227,4001278397,6380368,16898
Persy,set,1024,4096,32,1601,5001447089,6381392,17410
Persy,get,1024,4096,32,1572,5001447089,6381392,17410
Persy,set,1024,4096,32,1873,6001610560,6381904,26626
Persy,get,1024,4096,32,1795,6001610560,6381904,26626
Persy,set,1024,4096,32,2157,7001780795,6382672,22018
Persy,get,1024,4096,32,2055,7001780795,6382672,22018
Persy,set,1024,4096,32,2477,8001921884,6382672,28674
Persy,get,1024,4096,32,2373,8001921884,6382672,28674
Persy,set,1024,4096,32,2831,9002091779,6382672,30210
Persy,get,1024,4096,32,2749,9002091779,6382672,30210
Persy,set,1024,4096,32,3164,10002240683,6385744,32258
Persy,get,1024,4096,32,3114,10002240683,6385744,32258
Persy,set,1024,4096,32,3449,11002390579,6385744,48642
Persy,get,1024,4096,32,3406,11002390579,6385744,48642
Persy,set,1024,4096,32,3765,12002568037,6386512,49666
Persy,get,1024,4096,32,3712,12002568037,6386512,49666
Persy,set,1024,4096,32,4073,13002715990,6388304,45570
Persy,get,1024,4096,32,4003,13002715990,6388304,45570
Persy,set,1024,4096,32,4397,14002887708,6388304,62466
Persy,get,1024,4096,32,4325,14002887708,6388304,62466
Persy,set,1024,4096,32,4769,15003031553,6388304,60930
Persy,get,1024,4096,32,4720,15003031553,6388304,60930
Persy,set,1024,4096,32,5140,16003187661,6388304,61954
Persy,get,1024,4096,32,5079,16003187661,6388304,61954
Persy,set,1024,4096,32,5520,17003351033,6388304,61954
Persy,get,1024,4096,32,5448,17003351033,6388304,61954
Persy,set,1024,4096,32,5874,18003505577,6388304,62978
Persy,get,1024,4096,32,5777,18003505577,6388304,62978
Persy,set,1024,4096,32,6237,19003653630,6388560,60930
Persy,get,1024,4096,32,6143,19003653630,6388560,60930
Persy,set,1024,4096,32,6569,20003807664,6388560,66562
Persy,get,1024,4096,32,6496,20003807664,6388560,66562
Persy,set,1024,4096,32,6857,21003962560,6394448,95234
Persy,get,1024,4096,32,6806,21003962560,6394448,95234
Persy,set,1024,4096,32,7159,22004113417,6396496,92162
Persy,get,1024,4096,32,7091,22004113417,6396496,92162
Persy,set,1024,4096,32,7447,23004279614,6396496,92162
Persy,get,1024,4096,32,7410,23004279614,6396496,92162
Persy,set,1024,4096,32,7739,24004455961,6396496,92162
Persy,get,1024,4096,32,7686,24004455961,6396496,92162
Persy,set,1024,4096,32,8027,25004614633,6396496,89090
Persy,get,1024,4096,32,7958,25004614633,6396496,89090
Persy,set,1024,4096,32,8324,26004783906,6392472,91650
Persy,get,1024,4096,32,8234,26004783906,6392472,91650
Persy,set,1024,4096,32,8609,27004955493,6393752,122882
Persy,get,1024,4096,32,8516,27004955493,6393752,122882
Persy,set,1024,4096,32,8946,28005128273,6395288,121858
Persy,get,1024,4096,32,8850,28005128273,6395288,121858
Persy,set,1024,4096,32,9324,29005277087,6395288,120834
Persy,get,1024,4096,32,9220,29005277087,6395288,120834
Persy,set,1024,4096,32,9588,30005432404,6395288,121346
Persy,get,1024,4096,32,9441,30005432404,6395288,121346
Persy,set,1024,4096,32,9824,31005607738,6395288,120834
Persy,get,1024,4096,32,9637,31005607738,6395288,120834
Persy,set,1024,4096,32,10189,32005835662,6395288,119298
Persy,get,1024,4096,32,9982,32005835662,6395288,119298
Persy,set,1024,4096,32,10550,33006019562,6395288,118786
Persy,get,1024,4096,32,10308,33006019562,6395288,118786
Persy,set,1024,4096,32,10913,34006215726,6395288,119298
Persy,get,1024,4096,32,10649,34006215726,6395288,119298
Persy,set,1024,4096,32,11279,35006384578,6395288,124930
Persy,get,1024,4096,32,11009,35006384578,6395288,124930
Persy,set,1024,4096,32,11640,36006552208,6395288,123394
Persy,get,1024,4096,32,11342,36006552208,6395288,123394
Persy,set,1024,4096,32,12007,37006711271,6395288,121858
Persy,get,1024,4096,32,11740,37006711271,6395288,121858
Persy,set,1024,4096,32,12380,38006907915,6395544,124674
Persy,get,1024,4096,32,12082,38006907915,6395544,124674
Persy,set,1024,4096,32,12750,39007055547,6395544,129282
Persy,get,1024,4096,32,12449,39007055547,6395544,129282
Persy,set,1024,4096,32,13061,40007230351,6396056,162040
Persy,get,1024,4096,32,12762,40007230351,6396056,162040
Persy,set,1024,4096,32,13341,41007394313,6397592,194306
Persy,get,1024,4096,32,13068,41007394313,6397592,194306
Persy,set,1024,4096,32,13644,42007576280,6399384,195330
Persy,get,1024,4096,32,13417,42007576280,6399384,195330
Persy,set,1024,4096,32,13946,43007747777,6400408,196354
Persy,get,1024,4096,32,13704,43007747777,6400408,196354
Persy,set,1024,4096,32,14251,44007895189,6402968,197378
Persy,get,1024,4096,32,13994,44007895189,6402968,197378
Persy,set,1024,4096,32,14560,45008076053,6403992,196354
Persy,get,1024,4096,32,14310,45008076053,6403992,196354
Persy,set,1024,4096,32,14862,46008245126,6404504,196354
Persy,get,1024,4096,32,14623,46008245126,6404504,196354
Persy,set,1024,4096,32,15167,47008420630,6405528,192258
Persy,get,1024,4096,32,14949,47008420630,6405528,192258
Persy,set,1024,4096,32,15476,48008577119,6406040,190210
Persy,get,1024,4096,32,15270,48008577119,6406040,190210
Persy,set,1024,4096,32,15773,49008760609,6406040,192258
Persy,get,1024,4096,32,15562,49008760609,6406040,192258
Persy,set,1024,4096,32,16069,50008953366,6406040,196354
Persy,get,1024,4096,32,15858,50008953366,6406040,196354
Persy,set,1024,4096,32,16380,51009101819,6406040,191234
Persy,get,1024,4096,32,16168,51009101819,6406040,191234
Persy,set,1024,4096,32,16679,52009265742,6407576,235782
Persy,get,1024,4096,32,16461,52009265742,6407576,235782
Persy,set,1024,4096,32,17020,53009438992,6407576,246559
Persy,get,1024,4096,32,16779,53009438992,6407576,246559
Persy,set,1024,4096,32,17392,54009623484,6407576,246047
Persy,get,1024,4096,32,17194,54009623484,6407576,246047
Persy,set,1024,4096,32,17773,55009778409,6407576,245008
Persy,get,1024,4096,32,17543,55009778409,6407576,245008
Persy,set,1024,4096,32,18149,56009925070,6407576,245008
Persy,get,1024,4096,32,17924,56009925070,6407576,245008
Persy,set,1024,4096,32,18530,57010068463,6407576,245008
Persy,get,1024,4096,32,18276,57010068463,6407576,245008
Persy,set,1024,4096,32,18911,58010250280,6407576,245520
Persy,get,1024,4096,32,18669,58010250280,6407576,245520
Persy,set,1024,4096,32,19308,59010426045,6407576,248592
Persy,get,1024,4096,32,19084,59010426045,6407576,248592
Persy,set,1024,4096,32,19676,60010599496,6407576,252688
Persy,get,1024,4096,32,19467,60010599496,6407576,252688
Persy,set,1024,4096,32,20056,61010747959,6407576,251664
Persy,get,1024,4096,32,19827,61010747959,6407576,251664
Persy,set,1024,4096,32,20428,62010911902,6407576,253712
Persy,get,1024,4096,32,20173,62010911902,6407576,253712
Persy,set,1024,4096,32,20809,63011066717,6407576,252688
Persy,get,1024,4096,32,20551,63011066717,6407576,252688
Persy,set,1024,4096,32,21183,64011245708,6407576,255760
Persy,get,1024,4096,32,20896,64011245708,6407576,255760
Persy,set,1024,4096,32,21564,65011394833,6407576,255248
Persy,get,1024,4096,32,21276,65011394833,6407576,255248
Persy,set,1024,4096,32,21948,66011634469,6407576,253712
Persy,get,1024,4096,32,21666,66011634469,6407576,253712
Persy,set,1024,4096,32,22323,67011853666,6407576,252688
Persy,get,1024,4096,32,21984,67011853666,6407576,252688
Persy,set,1024,4096,32,22655,68012003282,6407576,251664
Persy,get,1024,4096,32,22319,68012003282,6407576,251664
Persy,set,1024,4096,32,22983,69012129223,6407576,251664
Persy,get,1024,4096,32,22619,69012129223,6407576,251664
Persy,set,1024,4096,32,23325,70012286573,6407576,252176
Persy,get,1024,4096,32,22967,70012286573,6407576,252176
Persy,set,1024,4096,32,23681,71012460935,6408088,259856
Persy,get,1024,4096,32,23302,71012460935,6408088,259856
Persy,set,1024,4096,32,23921,72012639045,6408088,259344
Persy,get,1024,4096,32,23499,72012639045,6408088,259344
Persy,set,1024,4096,32,24183,73012813086,6408088,257808
Persy,get,1024,4096,32,23752,73012813086,6408088,257808
Persy,set,1024,4096,32,24488,74012965968,6408088,253200
Persy,get,1024,4096,32,24072,74012965968,6408088,253200
Persy,set,1024,4096,32,24862,75013124862,6408088,251152
Persy,get,1024,4096,32,24437,75013124862,6408088,251152
Persy,set,1024,4096,32,25232,76013278465,6408088,249616
Persy,get,1024,4096,32,24816,76013278465,6408088,249616
Persy,set,1024,4096,32,25591,77013463287,6408088,248592
Persy,get,1024,4096,32,25178,77013463287,6408088,248592
Persy,set,1024,4096,32,25917,78013635285,6408088,247056
Persy,get,1024,4096,32,25468,78013635285,6408088,247056
Persy,set,1024,4096,32,26145,79013784209,6408088,350480
Persy,get,1024,4096,32,25684,79013784209,6408088,350480
Persy,set,1024,4096,32,26401,80013930849,6408088,382224
Persy,get,1024,4096,32,25976,80013930849,6408088,382224
Persy,set,1024,4096,32,26678,81014101284,6408088,385296
Persy,get,1024,4096,32,26254,81014101284,6408088,385296
Persy,set,1024,4096,32,26970,82014260739,6410136,387344
Persy,get,1024,4096,32,26531,82014260739,6410136,387344
